params,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_alpha,param_epsilon,param_fit_intercept,param_l1_ratio,param_learning_rate,param_loss,param_penalty,param_random_state,param_shuffle,param_verbose,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'verbose': 12, 'fit_intercept': True, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'elasticnet', 'random_state': 76, 'epsilon': 60.000010000000003, 'alpha': 10.00001}",0.0321440696716,0.00308296084404,-5.69450154207,-5.64506287896,10.00001,60.000010000000003,True,0.10000000000000001,invscaling,epsilon_insensitive,elasticnet,76,False,12,53,-6.20443678458,-5.57135140251,-5.77239900479,-5.62609155311,-5.05968236392,-5.73847244188,-5.9271134245,-5.60770214371,-5.24595547801,-5.71110441778,-6.38185183217,-5.55469862732,-5.00304635323,-5.74881237811,-5.96152709536,-5.60227006723,0.00757610312533,0.00117044925328,0.493237082979,0.0716212521556
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'verbose': 4, 'fit_intercept': True, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'elasticnet', 'random_state': 76, 'epsilon': 60.000010000000003, 'alpha': 10.00001}",0.0284160077572,0.00280830264091,-5.69450154207,-5.64506287896,10.00001,60.000010000000003,True,0.10000000000000001,invscaling,epsilon_insensitive,elasticnet,76,False,4,53,-6.20443678458,-5.57135140251,-5.77239900479,-5.62609155311,-5.05968236392,-5.73847244188,-5.9271134245,-5.60770214371,-5.24595547801,-5.71110441778,-6.38185183217,-5.55469862732,-5.00304635323,-5.74881237811,-5.96152709536,-5.60227006723,0.00442062536548,0.00127126955823,0.493237082979,0.0716212521556
"{'loss': 'huber', 'shuffle': True, 'verbose': 12, 'fit_intercept': True, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'none', 'random_state': 56, 'epsilon': 60.000010000000003, 'alpha': 10.00001}",0.0300651192665,0.00284627079964,-1.98594978077e+13,-1.98107385467e+13,10.00001,60.000010000000003,True,0.10000000000000001,constant,huber,none,56,True,12,1009,-2.55352910221e+13,-2.32775102218e+13,-4.64520762339e+12,-4.56074379868e+12,-1.68451466252e+13,-1.89798088972e+13,-2.31196311378e+13,-2.13120786076e+13,-2.03145991153e+13,-2.26023505619e+13,-2.25247373697e+13,-1.93664510167e+13,-2.63187911418e+13,-3.03253690448e+13,-1.95725784267e+13,-1.80615962251e+13,0.00632522417081,0.000901366297033,6.44708702668e+12,6.79276043067e+12
"{'loss': 'huber', 'shuffle': True, 'verbose': 4, 'fit_intercept': True, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'none', 'random_state': 56, 'epsilon': 60.000010000000003, 'alpha': 10.00001}",0.0263313353062,0.00259152054787,-1.98594978077e+13,-1.98107385467e+13,10.00001,60.000010000000003,True,0.10000000000000001,constant,huber,none,56,True,4,1009,-2.55352910221e+13,-2.32775102218e+13,-4.64520762339e+12,-4.56074379868e+12,-1.68451466252e+13,-1.89798088972e+13,-2.31196311378e+13,-2.13120786076e+13,-2.03145991153e+13,-2.26023505619e+13,-2.25247373697e+13,-1.93664510167e+13,-2.63187911418e+13,-3.03253690448e+13,-1.95725784267e+13,-1.80615962251e+13,0.00730864767436,0.000522670977868,6.44708702668e+12,6.79276043067e+12
"{'loss': 'huber', 'shuffle': False, 'verbose': 12, 'fit_intercept': True, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'none', 'random_state': 56, 'epsilon': 60.000010000000003, 'alpha': 10.00001}",0.025306224823,0.0023353099823,-1.77592547301e+13,-1.76661629091e+13,10.00001,60.000010000000003,True,0.10000000000000001,constant,huber,none,56,False,12,991,-2.30620455787e+13,-2.09660695539e+13,-2.02092922356e+13,-1.99994081762e+13,-1.81649311954e+13,-2.05732637239e+13,-1.64315922143e+13,-1.51634942193e+13,-1.54914208249e+13,-1.79610897852e+13,-2.43977974718e+13,-2.0756868909e+13,-1.66758888272e+13,-1.89576086366e+13,-7.64106949269e+12,-6.95150026902e+12,0.00368356013182,0.00103565800754,4.85816593796e+12,4.432257834e+12
"{'loss': 'huber', 'shuffle': False, 'verbose': 4, 'fit_intercept': True, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'none', 'random_state': 56, 'epsilon': 60.000010000000003, 'alpha': 10.00001}",0.0278761684895,0.00253239274025,-1.77592547301e+13,-1.76661629091e+13,10.00001,60.000010000000003,True,0.10000000000000001,constant,huber,none,56,False,4,991,-2.30620455787e+13,-2.09660695539e+13,-2.02092922356e+13,-1.99994081762e+13,-1.81649311954e+13,-2.05732637239e+13,-1.64315922143e+13,-1.51634942193e+13,-1.54914208249e+13,-1.79610897852e+13,-2.43977974718e+13,-2.0756868909e+13,-1.66758888272e+13,-1.89576086366e+13,-7.64106949269e+12,-6.95150026902e+12,0.00681344162181,0.000633500024613,4.85816593796e+12,4.432257834e+12
"{'loss': 'huber', 'shuffle': True, 'verbose': 12, 'fit_intercept': True, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'none', 'random_state': 76, 'epsilon': 60.000010000000003, 'alpha': 10.00001}",0.0297276377678,0.00321829319,-1.68284677414e+13,-1.66949321726e+13,10.00001,60.000010000000003,True,0.10000000000000001,constant,huber,none,76,True,12,971,-2.04390013447e+13,-1.86153313636e+13,-2.06857347121e+13,-2.02945144145e+13,-2.27919391249e+13,-2.57201533738e+13,-2.25617217416e+13,-2.09364364444e+13,-1.28960585775e+13,-1.4287328965e+13,-1.97433318465e+13,-1.68992771913e+13,-1.03694309552e+13,-1.1956076987e+13,-5.14052362853e+12,-4.85033864104e+12,0.00627477711015,0.00139042243972,6.10977825019e+12,5.96530967424e+12
"{'loss': 'huber', 'shuffle': True, 'verbose': 4, 'fit_intercept': True, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'none', 'random_state': 76, 'epsilon': 60.000010000000003, 'alpha': 10.00001}",0.0347211658955,0.00302389264107,-1.68284677414e+13,-1.66949321726e+13,10.00001,60.000010000000003,True,0.10000000000000001,constant,huber,none,76,True,4,971,-2.04390013447e+13,-1.86153313636e+13,-2.06857347121e+13,-2.02945144145e+13,-2.27919391249e+13,-2.57201533738e+13,-2.25617217416e+13,-2.09364364444e+13,-1.28960585775e+13,-1.4287328965e+13,-1.97433318465e+13,-1.68992771913e+13,-1.03694309552e+13,-1.1956076987e+13,-5.14052362853e+12,-4.85033864104e+12,0.0150675389872,0.00115830329558,6.10977825019e+12,5.96530967424e+12
"{'loss': 'huber', 'shuffle': False, 'verbose': 12, 'fit_intercept': True, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'none', 'random_state': 76, 'epsilon': 60.000010000000003, 'alpha': 10.00001}",0.0296781361103,0.00309297442436,-1.77592547301e+13,-1.76661629091e+13,10.00001,60.000010000000003,True,0.10000000000000001,constant,huber,none,76,False,12,991,-2.30620455787e+13,-2.09660695539e+13,-2.02092922356e+13,-1.99994081762e+13,-1.81649311954e+13,-2.05732637239e+13,-1.64315922143e+13,-1.51634942193e+13,-1.54914208249e+13,-1.79610897852e+13,-2.43977974718e+13,-2.0756868909e+13,-1.66758888272e+13,-1.89576086366e+13,-7.64106949269e+12,-6.95150026902e+12,0.00510022246521,0.00126678959271,4.85816593796e+12,4.432257834e+12
"{'loss': 'huber', 'shuffle': False, 'verbose': 4, 'fit_intercept': True, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'none', 'random_state': 76, 'epsilon': 60.000010000000003, 'alpha': 10.00001}",0.0267388820648,0.00238090753555,-1.77592547301e+13,-1.76661629091e+13,10.00001,60.000010000000003,True,0.10000000000000001,constant,huber,none,76,False,4,991,-2.30620455787e+13,-2.09660695539e+13,-2.02092922356e+13,-1.99994081762e+13,-1.81649311954e+13,-2.05732637239e+13,-1.64315922143e+13,-1.51634942193e+13,-1.54914208249e+13,-1.79610897852e+13,-2.43977974718e+13,-2.0756868909e+13,-1.66758888272e+13,-1.89576086366e+13,-7.64106949269e+12,-6.95150026902e+12,0.00613349136839,0.000548252902616,4.85816593796e+12,4.432257834e+12
"{'loss': 'huber', 'shuffle': True, 'verbose': 12, 'fit_intercept': True, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'random_state': 56, 'epsilon': 60.000010000000003, 'alpha': 10.00001}",0.0366826653481,0.00372809171677,-0.00931272826664,-0.00773847797335,10.00001,60.000010000000003,True,0.10000000000000001,constant,huber,elasticnet,56,True,12,11,-5.13363659957e-05,-8.8684346738e-05,-0.000608670046505,-0.00147752532352,-0.00150368050123,-0.00147355031375,-0.00743526110178,-0.00248795163891,-0.000466468311591,-0.00585827819784,-0.0263979466619,-0.0156841197286,-0.0230535058148,-0.0247684852885,-0.0149849573293,-0.0100692289489,0.00466161954816,0.00156191262846,0.0101068310585,0.00811370861062
"{'loss': 'huber', 'shuffle': True, 'verbose': 4, 'fit_intercept': True, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'random_state': 56, 'epsilon': 60.000010000000003, 'alpha': 10.00001}",0.0350123345852,0.00238347053528,-0.00931272826664,-0.00773847797335,10.00001,60.000010000000003,True,0.10000000000000001,constant,huber,elasticnet,56,True,4,11,-5.13363659957e-05,-8.8684346738e-05,-0.000608670046505,-0.00147752532352,-0.00150368050123,-0.00147355031375,-0.00743526110178,-0.00248795163891,-0.000466468311591,-0.00585827819784,-0.0263979466619,-0.0156841197286,-0.0230535058148,-0.0247684852885,-0.0149849573293,-0.0100692289489,0.00614702197121,0.000426518493775,0.0101068310585,0.00811370861062
"{'loss': 'huber', 'shuffle': False, 'verbose': 12, 'fit_intercept': True, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'random_state': 56, 'epsilon': 60.000010000000003, 'alpha': 10.00001}",0.0292734503746,0.00664314627647,-1412.89098105,-1331.55821231,10.00001,60.000010000000003,True,0.10000000000000001,constant,huber,elasticnet,56,False,12,629,-3834.16465,-3488.59517027,-1048.26981614,-1032.84769005,-5.1906287615e-05,-0.000110753452192,-1802.31015534,-1660.90597399,-0.00285355080087,-1.21420186374e-05,-0.000159732091087,-0.000171207297698,-876.867637925,-1003.66705421,-3741.51252381,-3466.44951588,0.00626683929034,0.009542065661,1493.55848113,1361.75075211
"{'loss': 'huber', 'shuffle': False, 'verbose': 4, 'fit_intercept': True, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'random_state': 56, 'epsilon': 60.000010000000003, 'alpha': 10.00001}",0.0285035073757,0.00261551141739,-1412.89098105,-1331.55821231,10.00001,60.000010000000003,True,0.10000000000000001,constant,huber,elasticnet,56,False,4,629,-3834.16465,-3488.59517027,-1048.26981614,-1032.84769005,-5.1906287615e-05,-0.000110753452192,-1802.31015534,-1660.90597399,-0.00285355080087,-1.21420186374e-05,-0.000159732091087,-0.000171207297698,-876.867637925,-1003.66705421,-3741.51252381,-3466.44951588,0.00630438010627,0.0010987111944,1493.55848113,1361.75075211
"{'loss': 'huber', 'shuffle': True, 'verbose': 12, 'fit_intercept': True, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'random_state': 76, 'epsilon': 60.000010000000003, 'alpha': 10.00001}",0.030858695507,0.00237792730331,-278.239673336,-304.659715685,10.00001,60.000010000000003,True,0.10000000000000001,constant,huber,elasticnet,76,True,12,627,-401.945767294,-366.542192817,-0.00251544558911,-0.00128641476158,-0.000989672713661,-0.00131938410317,-0.00176043912782,-0.00534007375156,-1823.95872978,-2070.7153431,-0.000301745533925,-0.00166363729724,-0.00501880867851,-0.0065312489355,-0.00230349751029,-0.0040488042263,0.0077877541069,0.000875214127231,598.858009182,678.203036751
"{'loss': 'huber', 'shuffle': True, 'verbose': 4, 'fit_intercept': True, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'random_state': 76, 'epsilon': 60.000010000000003, 'alpha': 10.00001}",0.0402086079121,0.00290793180466,-278.239673336,-304.659715685,10.00001,60.000010000000003,True,0.10000000000000001,constant,huber,elasticnet,76,True,4,627,-401.945767294,-366.542192817,-0.00251544558911,-0.00128641476158,-0.000989672713661,-0.00131938410317,-0.00176043912782,-0.00534007375156,-1823.95872978,-2070.7153431,-0.000301745533925,-0.00166363729724,-0.00501880867851,-0.0065312489355,-0.00230349751029,-0.0040488042263,0.0211661743362,0.000899010087729,598.858009182,678.203036751
"{'loss': 'huber', 'shuffle': False, 'verbose': 12, 'fit_intercept': True, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'random_state': 76, 'epsilon': 60.000010000000003, 'alpha': 10.00001}",0.0315172076225,0.00336131453514,-1412.89098105,-1331.55821231,10.00001,60.000010000000003,True,0.10000000000000001,constant,huber,elasticnet,76,False,12,629,-3834.16465,-3488.59517027,-1048.26981614,-1032.84769005,-5.1906287615e-05,-0.000110753452192,-1802.31015534,-1660.90597399,-0.00285355080087,-1.21420186374e-05,-0.000159732091087,-0.000171207297698,-876.867637925,-1003.66705421,-3741.51252381,-3466.44951588,0.00460869024455,0.00129776287862,1493.55848113,1361.75075211
"{'loss': 'huber', 'shuffle': False, 'verbose': 4, 'fit_intercept': True, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'random_state': 76, 'epsilon': 60.000010000000003, 'alpha': 10.00001}",0.0330154597759,0.00380259752274,-1412.89098105,-1331.55821231,10.00001,60.000010000000003,True,0.10000000000000001,constant,huber,elasticnet,76,False,4,629,-3834.16465,-3488.59517027,-1048.26981614,-1032.84769005,-5.1906287615e-05,-0.000110753452192,-1802.31015534,-1660.90597399,-0.00285355080087,-1.21420186374e-05,-0.000159732091087,-0.000171207297698,-876.867637925,-1003.66705421,-3741.51252381,-3466.44951588,0.00876328019871,0.00237703305952,1493.55848113,1361.75075211
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'verbose': 12, 'fit_intercept': True, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'none', 'random_state': 56, 'epsilon': 60.000010000000003, 'alpha': 10.00001}",0.0300783514977,0.00399738550186,-5.69450154207,-5.64506287896,10.00001,60.000010000000003,True,0.10000000000000001,constant,epsilon_insensitive,none,56,True,12,53,-6.20443678458,-5.57135140251,-5.77239900479,-5.62609155311,-5.05968236392,-5.73847244188,-5.9271134245,-5.60770214371,-5.24595547801,-5.71110441778,-6.38185183217,-5.55469862732,-5.00304635323,-5.74881237811,-5.96152709536,-5.60227006723,0.00833374786509,0.00281451880386,0.493237082979,0.0716212521556
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'verbose': 4, 'fit_intercept': True, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'none', 'random_state': 56, 'epsilon': 60.000010000000003, 'alpha': 10.00001}",0.0367514789104,0.00372320413589,-5.69450154207,-5.64506287896,10.00001,60.000010000000003,True,0.10000000000000001,constant,epsilon_insensitive,none,56,True,4,53,-6.20443678458,-5.57135140251,-5.77239900479,-5.62609155311,-5.05968236392,-5.73847244188,-5.9271134245,-5.60770214371,-5.24595547801,-5.71110441778,-6.38185183217,-5.55469862732,-5.00304635323,-5.74881237811,-5.96152709536,-5.60227006723,0.0260081522953,0.00187567129724,0.493237082979,0.0716212521556
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'verbose': 12, 'fit_intercept': True, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'none', 'random_state': 56, 'epsilon': 60.000010000000003, 'alpha': 10.00001}",0.0239385962486,0.00291702151299,-5.69450154207,-5.64506287896,10.00001,60.000010000000003,True,0.10000000000000001,constant,epsilon_insensitive,none,56,False,12,53,-6.20443678458,-5.57135140251,-5.77239900479,-5.62609155311,-5.05968236392,-5.73847244188,-5.9271134245,-5.60770214371,-5.24595547801,-5.71110441778,-6.38185183217,-5.55469862732,-5.00304635323,-5.74881237811,-5.96152709536,-5.60227006723,0.0037713579826,0.00120386469997,0.493237082979,0.0716212521556
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'verbose': 4, 'fit_intercept': True, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'none', 'random_state': 56, 'epsilon': 60.000010000000003, 'alpha': 10.00001}",0.0240921378136,0.00273394584656,-5.69450154207,-5.64506287896,10.00001,60.000010000000003,True,0.10000000000000001,constant,epsilon_insensitive,none,56,False,4,53,-6.20443678458,-5.57135140251,-5.77239900479,-5.62609155311,-5.05968236392,-5.73847244188,-5.9271134245,-5.60770214371,-5.24595547801,-5.71110441778,-6.38185183217,-5.55469862732,-5.00304635323,-5.74881237811,-5.96152709536,-5.60227006723,0.00529295633836,0.000999215905855,0.493237082979,0.0716212521556
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'verbose': 12, 'fit_intercept': True, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'none', 'random_state': 76, 'epsilon': 60.000010000000003, 'alpha': 10.00001}",0.0379081368446,0.00287014245987,-5.69450154207,-5.64506287896,10.00001,60.000010000000003,True,0.10000000000000001,constant,epsilon_insensitive,none,76,True,12,53,-6.20443678458,-5.57135140251,-5.77239900479,-5.62609155311,-5.05968236392,-5.73847244188,-5.9271134245,-5.60770214371,-5.24595547801,-5.71110441778,-6.38185183217,-5.55469862732,-5.00304635323,-5.74881237811,-5.96152709536,-5.60227006723,0.0157735474548,0.000878384254497,0.493237082979,0.0716212521556
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'verbose': 4, 'fit_intercept': True, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'none', 'random_state': 76, 'epsilon': 60.000010000000003, 'alpha': 10.00001}",0.0234645009041,0.00385949015617,-5.69450154207,-5.64506287896,10.00001,60.000010000000003,True,0.10000000000000001,constant,epsilon_insensitive,none,76,True,4,53,-6.20443678458,-5.57135140251,-5.77239900479,-5.62609155311,-5.05968236392,-5.73847244188,-5.9271134245,-5.60770214371,-5.24595547801,-5.71110441778,-6.38185183217,-5.55469862732,-5.00304635323,-5.74881237811,-5.96152709536,-5.60227006723,0.00337692007526,0.00414685660607,0.493237082979,0.0716212521556
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'verbose': 12, 'fit_intercept': True, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'none', 'random_state': 76, 'epsilon': 60.000010000000003, 'alpha': 10.00001}",0.0260263085365,0.00323975086212,-5.69450154207,-5.64506287896,10.00001,60.000010000000003,True,0.10000000000000001,constant,epsilon_insensitive,none,76,False,12,53,-6.20443678458,-5.57135140251,-5.77239900479,-5.62609155311,-5.05968236392,-5.73847244188,-5.9271134245,-5.60770214371,-5.24595547801,-5.71110441778,-6.38185183217,-5.55469862732,-5.00304635323,-5.74881237811,-5.96152709536,-5.60227006723,0.00660797325071,0.00133016720437,0.493237082979,0.0716212521556
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'verbose': 4, 'fit_intercept': True, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'none', 'random_state': 76, 'epsilon': 60.000010000000003, 'alpha': 10.00001}",0.0264371037483,0.0065176486969,-5.69450154207,-5.64506287896,10.00001,60.000010000000003,True,0.10000000000000001,constant,epsilon_insensitive,none,76,False,4,53,-6.20443678458,-5.57135140251,-5.77239900479,-5.62609155311,-5.05968236392,-5.73847244188,-5.9271134245,-5.60770214371,-5.24595547801,-5.71110441778,-6.38185183217,-5.55469862732,-5.00304635323,-5.74881237811,-5.96152709536,-5.60227006723,0.00429376977373,0.00753155433653,0.493237082979,0.0716212521556
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'verbose': 12, 'fit_intercept': True, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'random_state': 56, 'epsilon': 60.000010000000003, 'alpha': 10.00001}",0.0297865569592,0.0038195848465,-5.69450154207,-5.64506287896,10.00001,60.000010000000003,True,0.10000000000000001,constant,epsilon_insensitive,elasticnet,56,True,12,53,-6.20443678458,-5.57135140251,-5.77239900479,-5.62609155311,-5.05968236392,-5.73847244188,-5.9271134245,-5.60770214371,-5.24595547801,-5.71110441778,-6.38185183217,-5.55469862732,-5.00304635323,-5.74881237811,-5.96152709536,-5.60227006723,0.0112653224994,0.00256322347141,0.493237082979,0.0716212521556
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'verbose': 4, 'fit_intercept': True, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'random_state': 56, 'epsilon': 60.000010000000003, 'alpha': 10.00001}",0.0307385325432,0.0031823515892,-5.69450154207,-5.64506287896,10.00001,60.000010000000003,True,0.10000000000000001,constant,epsilon_insensitive,elasticnet,56,True,4,53,-6.20443678458,-5.57135140251,-5.77239900479,-5.62609155311,-5.05968236392,-5.73847244188,-5.9271134245,-5.60770214371,-5.24595547801,-5.71110441778,-6.38185183217,-5.55469862732,-5.00304635323,-5.74881237811,-5.96152709536,-5.60227006723,0.00754122173981,0.00144548616886,0.493237082979,0.0716212521556
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'verbose': 12, 'fit_intercept': True, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'random_state': 56, 'epsilon': 60.000010000000003, 'alpha': 10.00001}",0.0251992344856,0.00302228331566,-5.69450154207,-5.64506287896,10.00001,60.000010000000003,True,0.10000000000000001,constant,epsilon_insensitive,elasticnet,56,False,12,53,-6.20443678458,-5.57135140251,-5.77239900479,-5.62609155311,-5.05968236392,-5.73847244188,-5.9271134245,-5.60770214371,-5.24595547801,-5.71110441778,-6.38185183217,-5.55469862732,-5.00304635323,-5.74881237811,-5.96152709536,-5.60227006723,0.00623976715109,0.00121072168203,0.493237082979,0.0716212521556
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'verbose': 4, 'fit_intercept': True, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'random_state': 56, 'epsilon': 60.000010000000003, 'alpha': 10.00001}",0.0338548123837,0.00247097015381,-5.69450154207,-5.64506287896,10.00001,60.000010000000003,True,0.10000000000000001,constant,epsilon_insensitive,elasticnet,56,False,4,53,-6.20443678458,-5.57135140251,-5.77239900479,-5.62609155311,-5.05968236392,-5.73847244188,-5.9271134245,-5.60770214371,-5.24595547801,-5.71110441778,-6.38185183217,-5.55469862732,-5.00304635323,-5.74881237811,-5.96152709536,-5.60227006723,0.015396652373,0.00089317305429,0.493237082979,0.0716212521556
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'verbose': 12, 'fit_intercept': True, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'random_state': 76, 'epsilon': 60.000010000000003, 'alpha': 10.00001}",0.0294119417667,0.0022369325161,-5.69450154207,-5.64506287896,10.00001,60.000010000000003,True,0.10000000000000001,constant,epsilon_insensitive,elasticnet,76,True,12,53,-6.20443678458,-5.57135140251,-5.77239900479,-5.62609155311,-5.05968236392,-5.73847244188,-5.9271134245,-5.60770214371,-5.24595547801,-5.71110441778,-6.38185183217,-5.55469862732,-5.00304635323,-5.74881237811,-5.96152709536,-5.60227006723,0.00502335910939,0.000280685251245,0.493237082979,0.0716212521556
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'verbose': 4, 'fit_intercept': True, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'random_state': 76, 'epsilon': 60.000010000000003, 'alpha': 10.00001}",0.0292769372463,0.00359231233597,-5.69450154207,-5.64506287896,10.00001,60.000010000000003,True,0.10000000000000001,constant,epsilon_insensitive,elasticnet,76,True,4,53,-6.20443678458,-5.57135140251,-5.77239900479,-5.62609155311,-5.05968236392,-5.73847244188,-5.9271134245,-5.60770214371,-5.24595547801,-5.71110441778,-6.38185183217,-5.55469862732,-5.00304635323,-5.74881237811,-5.96152709536,-5.60227006723,0.00819251512388,0.00154580083018,0.493237082979,0.0716212521556
