,year,month,day,hour,airtemp(C),dewpoint(C),windspeed(m/s),skycoverage(code),1h-prec(mm),6h-prec(mm)
2211,2017,4,3,4,133,-6,41,4,-9999,-9999
2212,2017,4,3,5,128,-11,21,4,-9999,-9999
2213,2017,4,3,6,117,-11,21,4,0,-9999
2214,2017,4,3,7,111,-6,21,4,0,-9999
2215,2017,4,3,8,106,0,0,4,0,-9999
2216,2017,4,3,9,89,6,0,6,0,-9999
2217,2017,4,3,10,94,-6,21,-9999,0,-9999
2218,2017,4,3,11,111,0,0,-9999,0,-9999
2219,2017,4,3,12,117,6,0,6,0,-9999
2220,2017,4,3,13,133,6,26,-9999,0,-9999
2221,2017,4,3,14,150,-6,26,-9999,0,-9999
2222,2017,4,3,15,156,-6,36,6,0,-9999
2223,2017,4,3,16,167,-6,57,-9999,0,-9999
2224,2017,4,3,17,167,0,57,-9999,0,-9999
2225,2017,4,3,18,161,-11,67,6,0,-9999
2226,2017,4,3,19,161,-17,82,-9999,0,-9999
2227,2017,4,3,20,161,-11,72,-9999,0,-9999
2228,2017,4,3,21,150,22,72,6,0,-9999
2229,2017,4,3,22,139,17,57,-9999,0,-9999
2230,2017,4,3,23,128,17,57,-9999,0,-9999
2231,2017,4,4,0,117,17,67,8,0,-9999
2232,2017,4,4,1,117,22,46,-9999,0,-9999
2233,2017,4,4,2,117,11,57,-9999,0,-9999
2234,2017,4,4,3,117,-6,57,8,0,-9999
2235,2017,4,4,4,111,33,41,-9999,3,-9999
2236,2017,4,4,5,117,56,46,-9999,5,-9999
2237,2017,4,4,6,106,67,72,8,28,30
2238,2017,4,4,7,111,83,36,-9999,117,-9999
2239,2017,4,4,8,117,94,46,-9999,211,-9999
2240,2017,4,4,9,117,94,41,8,38,-9999
2241,2017,4,4,10,117,100,36,-9999,3,-9999
2242,2017,4,4,11,100,83,41,-9999,-1,-9999
2243,2017,4,4,12,94,78,51,8,3,380
2244,2017,4,4,13,89,72,57,-9999,-1,-9999
2245,2017,4,4,14,78,61,62,-9999,-1,-9999
2246,2017,4,4,15,78,61,77,8,3,-9999
2247,2017,4,4,16,78,61,93,-9999,-1,-9999
2248,2017,4,4,17,78,67,93,-9999,-1,-9999
2249,2017,4,4,18,78,61,93,8,-1,3
2250,2017,4,4,19,83,67,62,-9999,0,-9999
2251,2017,4,4,20,94,78,41,-9999,5,-9999
2252,2017,4,4,21,100,78,46,8,0,-9999
2253,2017,4,4,22,100,78,46,-9999,0,-9999
2254,2017,4,4,23,100,67,46,-9999,0,-9999
2255,2017,4,5,0,100,67,26,8,0,5
2256,2017,4,5,1,100,67,51,-9999,0,-9999
2257,2017,4,5,2,89,61,31,-9999,0,-9999
2258,2017,4,5,3,89,56,36,8,0,-9999
2259,2017,4,5,4,89,61,21,-9999,0,-9999
2260,2017,4,5,5,83,61,21,-9999,0,-9999
2261,2017,4,5,6,83,61,26,8,0,-9999
2262,2017,4,5,7,78,61,26,-9999,0,-9999
2263,2017,4,5,8,78,61,31,-9999,0,-9999
2264,2017,4,5,9,78,61,21,8,0,-9999
2265,2017,4,5,10,78,61,21,-9999,0,-9999
2266,2017,4,5,11,83,67,21,-9999,0,-9999
2267,2017,4,5,12,94,78,0,8,0,-9999
2268,2017,4,5,13,100,72,36,-9999,0,-9999
2269,2017,4,5,14,106,78,31,-9999,0,-9999
2270,2017,4,5,15,122,67,0,8,0,-9999
2271,2017,4,5,16,133,67,26,-9999,0,-9999
2272,2017,4,5,17,139,61,21,-9999,0,-9999
2273,2017,4,5,18,144,72,41,6,0,-9999
2274,2017,4,5,19,161,44,21,-9999,0,-9999
2275,2017,4,5,20,161,50,46,4,0,-9999
2276,2017,4,5,21,161,50,51,4,0,-9999
2277,2017,4,5,22,150,56,46,-9999,0,-9999
2278,2017,4,5,23,139,61,51,-9999,0,-9999
2279,2017,4,6,0,100,56,36,8,0,-9999
2280,2017,4,6,1,94,56,51,-9999,0,-9999
2281,2017,4,6,2,94,56,46,-9999,0,-9999
2282,2017,4,6,3,94,50,72,8,0,-9999
2283,2017,4,6,4,83,44,51,-9999,0,-9999
2284,2017,4,6,5,83,44,62,-9999,0,-9999
2285,2017,4,6,6,89,44,51,8,0,-9999
2286,2017,4,6,7,89,39,62,-9999,0,-9999
2287,2017,4,6,8,83,39,62,-9999,0,-9999
2288,2017,4,6,9,72,39,62,8,-1,-9999
2289,2017,4,6,10,72,39,67,-9999,-1,-9999
2290,2017,4,6,11,67,33,62,-9999,5,-9999
2291,2017,4,6,12,67,33,62,8,3,5
2292,2017,4,6,13,61,39,51,-9999,3,-9999
2293,2017,4,6,14,72,39,57,-9999,3,-9999
2294,2017,4,6,15,67,44,72,8,8,-9999
2295,2017,4,6,16,67,44,67,-9999,10,-9999
2296,2017,4,6,17,61,44,93,-9999,2,-9999
2297,2017,4,6,18,61,44,98,8,-1,40
2298,2017,4,6,19,67,50,113,-9999,-1,-9999
2299,2017,4,6,20,61,44,129,-9999,25,-9999
2300,2017,4,6,21,72,61,88,8,124,-9999
2301,2017,4,6,22,94,72,15,-9999,18,-9999
2302,2017,4,6,23,106,94,0,4,0,-9999
2303,2017,4,7,0,117,94,41,6,0,170
2304,2017,4,7,1,117,78,62,4,0,-9999
2305,2017,4,7,2,117,61,62,4,0,-9999
2306,2017,4,7,3,111,61,57,2,0,-9999
2307,2017,4,7,4,117,67,62,2,0,-9999
2308,2017,4,7,5,117,67,62,2,0,-9999
2309,2017,4,7,6,117,50,82,6,0,-9999
2310,2017,4,7,7,111,28,51,2,0,-9999
2311,2017,4,7,8,100,17,51,2,0,-9999
2312,2017,4,7,9,94,17,46,4,0,-9999
2313,2017,4,7,10,89,11,62,2,0,-9999
2314,2017,4,7,11,89,11,62,-9999,0,-9999
2315,2017,4,7,12,89,6,77,6,0,-9999
2316,2017,4,7,13,89,6,62,-9999,0,-9999
2317,2017,4,7,14,89,0,67,-9999,0,-9999
2318,2017,4,7,15,83,17,77,8,-1,-9999
2319,2017,4,7,16,89,17,72,-9999,-1,-9999
2320,2017,4,7,17,89,22,72,-9999,-1,-9999
2321,2017,4,7,18,89,6,51,8,0,-1
2322,2017,4,7,19,106,11,62,-9999,-1,-9999
2323,2017,4,7,20,106,6,51,-9999,-1,-9999
2324,2017,4,7,21,106,-6,93,8,-1,-9999
2325,2017,4,7,22,100,-17,113,-9999,0,-9999
2326,2017,4,7,23,83,-22,134,-9999,0,-9999
2327,2017,4,8,0,72,-11,72,6,0,0
2328,2017,4,8,1,72,-28,108,-9999,0,-9999
2329,2017,4,8,2,67,-28,88,-9999,0,-9999
2330,2017,4,8,3,67,-33,82,8,0,-9999
2331,2017,4,8,4,67,-33,98,-9999,0,-9999
2332,2017,4,8,5,61,-28,62,-9999,0,-9999
2333,2017,4,8,6,61,-28,93,8,0,-9999
2334,2017,4,8,7,61,-22,67,-9999,0,-9999
2335,2017,4,8,8,61,-33,93,-9999,0,-9999
2336,2017,4,8,9,61,-33,72,8,0,-9999
2337,2017,4,8,10,67,-44,67,-9999,0,-9999
2338,2017,4,8,11,61,-56,82,-9999,0,-9999
2339,2017,4,8,12,61,-50,62,4,0,-9999
2340,2017,4,8,13,61,-44,77,-9999,0,-9999
2341,2017,4,8,14,72,-56,72,-9999,0,-9999
2342,2017,4,8,15,83,-50,103,4,0,-9999
2343,2017,4,8,16,94,-44,93,2,0,-9999
2344,2017,4,8,17,106,-44,88,2,0,-9999
2345,2017,4,8,18,117,-50,82,2,0,-9999
2346,2017,4,8,19,128,-50,88,2,0,-9999
2347,2017,4,8,20,139,-56,93,4,0,-9999
2348,2017,4,8,21,139,-50,77,4,0,-9999
2349,2017,4,8,22,139,-39,77,4,0,-9999
2350,2017,4,8,23,139,-67,82,4,0,-9999
2351,2017,4,9,0,128,-72,77,0,0,-9999
2352,2017,4,9,1,117,-44,67,0,0,-9999
2353,2017,4,9,2,117,-56,41,0,0,-9999
2354,2017,4,9,3,106,-61,57,0,0,-9999
2355,2017,4,9,4,100,-61,57,0,0,-9999
2356,2017,4,9,5,94,-50,57,0,0,-9999
2357,2017,4,9,6,89,-39,41,0,0,-9999
2358,2017,4,9,7,89,-39,31,0,0,-9999
2359,2017,4,9,8,89,-44,41,0,0,-9999
2360,2017,4,9,9,83,-33,26,2,0,-9999
2361,2017,4,9,10,78,-50,0,4,0,-9999
2362,2017,4,9,11,83,-39,0,4,0,-9999
2363,2017,4,9,12,106,-56,36,4,0,-9999
2364,2017,4,9,13,117,-33,26,4,0,-9999
2365,2017,4,9,14,122,-28,36,2,0,-9999
2366,2017,4,9,15,139,-33,21,2,0,-9999
2367,2017,4,9,16,167,-56,36,2,0,-9999
2368,2017,4,9,17,172,-44,26,2,0,-9999
2369,2017,4,9,18,183,-39,57,4,0,-9999
2370,2017,4,9,19,194,-39,72,4,0,-9999
2371,2017,4,9,20,178,-28,67,-9999,0,-9999
2372,2017,4,9,21,161,-28,82,4,0,-9999
2373,2017,4,9,22,150,-11,72,-9999,0,-9999
2374,2017,4,9,23,128,11,67,-9999,0,-9999
2375,2017,4,10,0,117,22,57,6,0,-9999
2376,2017,4,10,1,122,33,36,-9999,0,-9999
2377,2017,4,10,2,128,33,31,-9999,0,-9999
2378,2017,4,10,3,150,-6,51,6,0,-9999
2379,2017,4,10,4,144,-17,36,-9999,0,-9999
2380,2017,4,10,5,144,-22,26,-9999,0,-9999
2381,2017,4,10,6,133,-11,26,6,0,-9999
2382,2017,4,10,7,133,0,36,-9999,0,-9999
2383,2017,4,10,8,128,6,26,-9999,0,-9999
2384,2017,4,10,9,122,11,26,6,0,-9999
2385,2017,4,10,10,117,17,31,-9999,0,-9999
2386,2017,4,10,11,111,22,26,-9999,0,-9999
2387,2017,4,10,12,128,22,36,6,0,-9999
2388,2017,4,10,13,144,22,26,-9999,0,-9999
2389,2017,4,10,14,172,17,41,-9999,0,-9999
2390,2017,4,10,15,206,17,41,6,0,-9999
2391,2017,4,10,16,206,39,57,-9999,0,-9999
2392,2017,4,10,17,211,44,46,-9999,0,-9999
2393,2017,4,10,18,211,61,46,6,0,-9999
2394,2017,4,10,19,222,67,57,-9999,0,-9999
2395,2017,4,10,20,228,67,46,-9999,0,-9999
2396,2017,4,10,21,222,67,46,6,0,-9999
2397,2017,4,10,22,206,72,51,-9999,0,-9999
2398,2017,4,10,23,206,72,41,-9999,0,-9999
2399,2017,4,11,0,194,72,46,6,0,-9999
2400,2017,4,11,1,194,72,46,-9999,0,-9999
2401,2017,4,11,2,189,72,46,-9999,0,-9999
2402,2017,4,11,3,183,72,41,2,0,-9999
2403,2017,4,11,4,178,72,41,-9999,0,-9999
2404,2017,4,11,5,172,72,41,-9999,0,-9999
2405,2017,4,11,6,167,72,26,6,0,-9999
2406,2017,4,11,7,150,72,26,-9999,0,-9999
2407,2017,4,11,8,144,72,36,-9999,0,-9999
2408,2017,4,11,9,144,72,26,6,0,-9999
2409,2017,4,11,10,150,72,21,-9999,0,-9999
2410,2017,4,11,11,161,78,41,-9999,0,-9999
2411,2017,4,11,12,167,83,41,4,0,-9999
2412,2017,4,11,13,194,78,51,-9999,0,-9999
2413,2017,4,11,14,206,83,36,-9999,0,-9999
2414,2017,4,11,15,228,83,31,6,0,-9999
2415,2017,4,11,16,244,94,15,-9999,0,-9999
2416,2017,4,11,17,250,94,46,-9999,0,-9999
2417,2017,4,11,18,250,94,57,6,0,-9999
2418,2017,4,11,19,244,106,72,-9999,0,-9999
2419,2017,4,11,20,233,111,51,-9999,0,-9999
2420,2017,4,11,21,239,106,51,6,0,-9999
2421,2017,4,11,22,233,106,51,-9999,0,-9999
2422,2017,4,11,23,211,106,41,-9999,0,-9999
2423,2017,4,12,0,189,100,31,6,0,-9999
2424,2017,4,12,1,183,106,21,-9999,0,-9999
2425,2017,4,12,2,172,106,26,4,0,-9999
2426,2017,4,12,3,167,100,21,2,0,-9999
2427,2017,4,12,4,156,100,26,4,0,-9999
2428,2017,4,12,5,144,89,15,4,0,-9999
2429,2017,4,12,6,144,94,31,2,0,-9999
2430,2017,4,12,7,139,94,15,-9999,0,-9999
2431,2017,4,12,8,128,89,15,-9999,0,-9999
2432,2017,4,12,9,128,89,26,6,0,-9999
2433,2017,4,12,10,133,94,26,4,0,-9999
2434,2017,4,12,11,128,94,21,-9999,0,-9999
2435,2017,4,12,12,150,106,0,6,0,-9999
2436,2017,4,12,13,172,106,0,-9999,0,-9999
2437,2017,4,12,14,206,111,15,-9999,0,-9999
2438,2017,4,12,15,217,111,36,8,0,-9999
2439,2017,4,12,16,172,122,41,-9999,3,-9999
2440,2017,4,12,17,172,122,41,-9999,3,-9999
2441,2017,4,12,18,189,139,15,6,3,8
2442,2017,4,12,19,211,133,0,-9999,0,-9999
2443,2017,4,12,20,222,117,21,-9999,0,-9999
2444,2017,4,12,21,239,100,36,6,0,-9999
2445,2017,4,12,22,244,100,36,-9999,0,-9999
2446,2017,4,12,23,244,61,21,-9999,0,-9999
2447,2017,4,13,0,211,78,41,2,0,-9999
2448,2017,4,13,1,217,56,0,2,0,-9999
2449,2017,4,13,2,172,94,26,2,0,-9999
2450,2017,4,13,3,150,94,21,2,0,-9999
2451,2017,4,13,4,178,72,57,2,0,-9999
2452,2017,4,13,5,150,67,41,0,0,-9999
2453,2017,4,13,6,139,50,46,2,0,-9999
2454,2017,4,13,7,128,22,67,2,0,-9999
2455,2017,4,13,8,111,6,88,4,0,-9999
2456,2017,4,13,9,106,6,51,2,0,-9999
2457,2017,4,13,10,106,6,62,2,0,-9999
2458,2017,4,13,11,106,6,72,-9999,0,-9999
2459,2017,4,13,12,106,0,72,6,0,-9999
2460,2017,4,13,13,106,0,46,-9999,0,-9999
2461,2017,4,13,14,111,0,57,-9999,0,-9999
2462,2017,4,13,15,122,-17,62,6,0,-9999
2463,2017,4,13,16,133,-17,72,-9999,0,-9999
2464,2017,4,13,17,139,-11,67,4,0,-9999
2465,2017,4,13,18,156,-11,57,2,0,-9999
2466,2017,4,13,19,167,-11,36,4,0,-9999
2467,2017,4,13,20,178,-17,36,-9999,0,-9999
2468,2017,4,13,21,183,-22,57,6,0,-9999
2469,2017,4,13,22,178,-22,46,-9999,0,-9999
2470,2017,4,13,23,178,-22,36,-9999,0,-9999
2471,2017,4,14,0,172,-28,62,6,0,-9999
2472,2017,4,14,1,156,-33,62,-9999,0,-9999
2473,2017,4,14,2,150,-28,41,-9999,0,-9999
2474,2017,4,14,3,144,-33,36,6,0,-9999
2475,2017,4,14,4,139,-28,46,4,0,-9999
2476,2017,4,14,5,128,-22,21,4,0,-9999
2477,2017,4,14,6,117,-17,21,2,0,-9999
2478,2017,4,14,7,117,-22,21,2,0,-9999
2479,2017,4,14,8,111,-17,26,2,0,-9999
2480,2017,4,14,9,106,-11,21,4,0,-9999
2481,2017,4,14,10,111,-28,31,-9999,0,-9999
2482,2017,4,14,11,106,-22,21,-9999,0,-9999
2483,2017,4,14,12,111,-22,26,6,0,-9999
2484,2017,4,14,13,117,-22,31,-9999,0,-9999
2485,2017,4,14,14,117,-17,36,-9999,0,-9999
2486,2017,4,14,15,128,-22,31,6,0,-9999
2487,2017,4,14,16,144,-11,36,-9999,0,-9999
2488,2017,4,14,17,156,-17,51,4,0,-9999
2489,2017,4,14,18,167,-17,46,4,0,-9999
2490,2017,4,14,19,178,-50,31,4,0,-9999
2491,2017,4,14,20,183,-50,21,4,0,-9999
2492,2017,4,14,21,178,-17,51,2,0,-9999
2493,2017,4,14,22,172,-17,51,2,0,-9999
2494,2017,4,14,23,156,-17,62,2,0,-9999
2495,2017,4,15,0,139,0,62,2,0,-9999
2496,2017,4,15,1,133,0,46,2,0,-9999
2497,2017,4,15,2,133,0,26,2,0,-9999
2498,2017,4,15,3,133,-6,26,2,0,-9999
2499,2017,4,15,4,133,0,36,2,0,-9999
2500,2017,4,15,5,133,6,26,2,0,-9999
2501,2017,4,15,6,122,6,26,2,0,-9999
2502,2017,4,15,7,122,0,31,2,0,-9999
2503,2017,4,15,8,117,6,31,2,0,-9999
2504,2017,4,15,9,117,6,26,0,0,-9999
2505,2017,4,15,10,117,11,21,2,0,-9999
2506,2017,4,15,11,117,11,21,2,0,-9999
2507,2017,4,15,12,122,22,36,2,0,-9999
2508,2017,4,15,13,133,22,31,4,0,-9999
2509,2017,4,15,14,150,22,36,4,0,-9999
2510,2017,4,15,15,156,33,62,6,0,-9999
2511,2017,4,15,16,161,33,57,-9999,0,-9999
2512,2017,4,15,17,150,28,57,-9999,0,-9999
2513,2017,4,15,18,150,44,51,8,0,-9999
2514,2017,4,15,19,172,56,72,-9999,0,-9999
2515,2017,4,15,20,167,67,82,-9999,0,-9999
2516,2017,4,15,21,161,78,82,8,0,-9999
2517,2017,4,15,22,167,94,57,-9999,0,-9999
2518,2017,4,15,23,156,94,41,-9999,0,-9999
2519,2017,4,16,0,150,94,57,8,0,-9999
2520,2017,4,16,1,150,100,41,4,0,-9999
2521,2017,4,16,2,150,106,46,-9999,0,-9999
2522,2017,4,16,3,150,111,46,8,0,-9999
2523,2017,4,16,4,150,111,26,-9999,0,-9999
2524,2017,4,16,5,156,117,26,-9999,0,-9999
2525,2017,4,16,6,167,133,36,6,0,-9999
2526,2017,4,16,7,167,133,21,-9999,0,-9999
2527,2017,4,16,8,172,139,36,-9999,0,-9999
2528,2017,4,16,9,183,144,41,6,0,-9999
2529,2017,4,16,10,183,139,41,-9999,0,-9999
2530,2017,4,16,11,183,139,31,-9999,0,-9999
2531,2017,4,16,12,194,144,21,6,0,-9999
2532,2017,4,16,13,211,139,46,-9999,0,-9999
2533,2017,4,16,14,233,139,51,-9999,0,-9999
2534,2017,4,16,15,256,133,51,6,0,-9999
2535,2017,4,16,16,283,111,88,-9999,0,-9999
2536,2017,4,16,17,294,100,77,4,0,-9999
2537,2017,4,16,18,311,100,72,4,0,-9999
2538,2017,4,16,19,306,100,93,4,0,-9999
2539,2017,4,16,20,300,100,67,-9999,0,-9999
2540,2017,4,16,21,261,139,72,6,-1,-9999
2541,2017,4,16,22,283,122,36,4,-1,-9999
2542,2017,4,16,23,283,128,51,4,0,-9999
2543,2017,4,17,0,289,100,77,6,0,-1
2544,2017,4,17,1,283,100,82,-9999,0,-9999
2545,2017,4,17,2,211,133,82,-9999,-1,-9999
2546,2017,4,17,3,222,128,67,8,-1,-9999
2547,2017,4,17,4,233,122,77,4,0,-9999
2548,2017,4,17,5,228,133,62,-9999,0,-9999
2549,2017,4,17,6,217,139,57,6,0,-1
2550,2017,4,17,7,217,139,62,0,0,-9999
2551,2017,4,17,8,211,139,36,0,0,-9999
2552,2017,4,17,9,211,144,51,4,0,-9999
2553,2017,4,17,10,200,139,46,4,0,-9999
2554,2017,4,17,11,206,139,46,-9999,0,-9999
2555,2017,4,17,12,200,128,57,6,0,-9999
2556,2017,4,17,13,183,106,46,-9999,0,-9999
2557,2017,4,17,14,178,72,51,-9999,0,-9999
2558,2017,4,17,15,189,61,57,8,-1,-9999
2559,2017,4,17,16,206,33,57,-9999,0,-9999
2560,2017,4,17,17,211,33,46,-9999,0,-9999
2561,2017,4,17,18,206,33,72,8,0,-1
2562,2017,4,17,19,217,11,57,-9999,0,-9999
2563,2017,4,17,20,222,-22,88,-9999,0,-9999
2564,2017,4,17,21,222,-22,82,6,0,-9999
2565,2017,4,17,22,217,-11,67,4,0,-9999
2566,2017,4,17,23,211,-28,82,4,0,-9999
2567,2017,4,18,0,194,-28,72,4,0,-9999
2568,2017,4,18,1,189,-22,72,4,0,-9999
2569,2017,4,18,2,183,-28,82,-9999,0,-9999
2570,2017,4,18,3,172,-28,62,6,0,-9999
2571,2017,4,18,4,161,-28,62,-9999,0,-9999
2572,2017,4,18,5,156,-22,72,-9999,0,-9999
2573,2017,4,18,6,144,-17,62,6,0,-9999
2574,2017,4,18,7,139,-6,31,-9999,0,-9999
2575,2017,4,18,8,133,-6,62,4,0,-9999
2576,2017,4,18,9,128,-6,51,2,0,-9999
2577,2017,4,18,10,122,6,51,2,0,-9999
2578,2017,4,18,11,111,17,36,2,0,-9999
2579,2017,4,18,12,122,17,41,2,0,-9999
2580,2017,4,18,13,133,17,31,2,0,-9999
2581,2017,4,18,14,139,17,36,0,0,-9999
2582,2017,4,18,15,144,11,21,2,0,-9999
2583,2017,4,18,16,156,6,21,2,0,-9999
2584,2017,4,18,17,167,0,15,2,0,-9999
2585,2017,4,18,18,172,-17,26,2,0,-9999
2586,2017,4,18,19,167,28,77,2,0,-9999
2587,2017,4,18,20,167,11,51,2,0,-9999
2588,2017,4,18,21,161,28,88,2,0,-9999
2589,2017,4,18,22,139,28,72,0,0,-9999
2590,2017,4,18,23,128,17,72,2,0,-9999
2591,2017,4,19,0,117,33,77,2,0,-9999
2592,2017,4,19,1,117,33,67,2,0,-9999
2593,2017,4,19,2,111,28,51,2,0,-9999
2594,2017,4,19,3,106,44,62,2,0,-9999
2595,2017,4,19,4,100,44,72,-9999,0,-9999
2596,2017,4,19,5,94,39,51,4,0,-9999
2597,2017,4,19,6,94,39,36,2,0,-9999
2598,2017,4,19,7,89,33,51,2,0,-9999
2599,2017,4,19,8,89,33,41,4,0,-9999
2600,2017,4,19,9,83,28,31,4,0,-9999
2601,2017,4,19,10,83,28,51,-9999,0,-9999
2602,2017,4,19,11,78,22,46,-9999,0,-9999
2603,2017,4,19,12,83,22,62,6,0,-9999
2604,2017,4,19,13,89,22,57,-9999,0,-9999
2605,2017,4,19,14,94,28,46,-9999,0,-9999
2606,2017,4,19,15,100,28,57,8,0,-9999
2607,2017,4,19,16,111,28,31,-9999,0,-9999
2608,2017,4,19,17,122,33,72,-9999,0,-9999
2609,2017,4,19,18,117,39,67,6,0,-9999
2610,2017,4,19,19,122,39,72,-9999,0,-9999
2611,2017,4,19,20,111,39,67,-9999,0,-9999
2612,2017,4,19,21,100,39,57,8,-1,-9999
2613,2017,4,19,22,106,44,46,-9999,0,-9999
2614,2017,4,19,23,100,44,62,-9999,0,-9999
2615,2017,4,20,0,100,50,57,8,-1,-1
2616,2017,4,20,1,100,56,36,-9999,-1,-9999
2617,2017,4,20,2,106,67,41,-9999,-1,-9999
2618,2017,4,20,3,106,67,36,8,-1,-9999
2619,2017,4,20,4,111,67,36,-9999,0,-9999
2620,2017,4,20,5,111,67,26,-9999,0,-9999
2621,2017,4,20,6,111,67,21,8,0,-1
2622,2017,4,20,7,111,72,0,-9999,0,-9999
2623,2017,4,20,8,100,78,36,-9999,-1,-9999
2624,2017,4,20,9,100,78,31,8,13,-9999
2625,2017,4,20,10,100,83,31,-9999,0,-9999
2626,2017,4,20,11,100,83,21,-9999,5,-9999
2627,2017,4,20,12,100,83,26,8,33,50
2628,2017,4,20,13,100,83,31,-9999,8,-9999
2629,2017,4,20,14,106,89,31,-9999,0,-9999
2630,2017,4,20,15,117,89,36,8,0,-9999
2631,2017,4,20,16,122,89,36,-9999,0,-9999
2632,2017,4,20,17,133,89,36,-9999,0,-9999
2633,2017,4,20,18,156,100,36,4,0,10
2634,2017,4,20,19,172,100,41,-9999,0,-9999
2635,2017,4,20,20,178,100,36,-9999,0,-9999
2636,2017,4,20,21,183,100,41,4,0,-9999
2637,2017,4,20,22,189,100,51,-9999,0,-9999
2638,2017,4,20,23,172,106,41,-9999,0,-9999
2639,2017,4,21,0,156,100,46,8,0,-9999
2640,2017,4,21,1,144,94,57,-9999,0,-9999
2641,2017,4,21,2,144,89,67,-9999,0,-9999
2642,2017,4,21,3,133,83,46,8,0,-9999
2643,2017,4,21,4,128,89,72,-9999,0,-9999
2644,2017,4,21,5,122,83,57,-9999,-1,-9999
2645,2017,4,21,6,117,89,46,8,56,50
2646,2017,4,21,7,111,89,51,-9999,-1,-9999
2647,2017,4,21,8,106,83,51,-9999,-1,-9999
2648,2017,4,21,9,106,89,51,8,0,-9999
2649,2017,4,21,10,106,83,31,-9999,0,-9999
2650,2017,4,21,11,100,83,46,-9999,5,-9999
2651,2017,4,21,12,94,78,72,8,3,10
2652,2017,4,21,13,100,83,41,-9999,5,-9999
2653,2017,4,21,14,106,83,41,-9999,-1,-9999
2654,2017,4,21,15,100,83,62,8,0,-9999
2655,2017,4,21,16,106,83,67,-9999,0,-9999
2656,2017,4,21,17,106,83,62,-9999,0,-9999
2657,2017,4,21,18,106,83,62,8,0,5
2658,2017,4,21,19,106,83,62,-9999,0,-9999
2659,2017,4,21,20,100,83,72,-9999,0,-9999
2660,2017,4,21,21,100,83,72,8,0,-9999
2661,2017,4,21,22,100,83,82,-9999,0,-9999
2662,2017,4,21,23,100,83,82,-9999,0,-9999
2663,2017,4,22,0,94,78,77,8,0,-9999
2664,2017,4,22,1,94,78,82,-9999,0,-9999
2665,2017,4,22,2,94,83,72,-9999,0,-9999
2666,2017,4,22,3,89,78,46,8,0,-9999
2667,2017,4,22,4,94,83,51,-9999,0,-9999
2668,2017,4,22,5,94,83,46,-9999,0,-9999
2669,2017,4,22,6,94,83,41,8,0,-9999
2670,2017,4,22,7,100,83,36,-9999,0,-9999
2671,2017,4,22,8,100,89,26,-9999,0,-9999
2672,2017,4,22,9,100,89,15,8,0,-9999
2673,2017,4,22,10,106,94,21,-9999,0,-9999
2674,2017,4,22,11,111,89,41,-9999,0,-9999
2675,2017,4,22,12,117,83,41,8,0,-9999
2676,2017,4,22,13,117,89,26,-9999,-1,-9999
2677,2017,4,22,14,117,89,31,-9999,-1,-9999
2678,2017,4,22,15,122,89,31,8,0,-9999
2679,2017,4,22,16,128,83,51,-9999,0,-9999
2680,2017,4,22,17,122,89,36,-9999,5,-9999
2681,2017,4,22,18,117,89,26,8,-1,8
2682,2017,4,22,19,122,100,0,-9999,3,-9999
2683,2017,4,22,20,128,94,0,-9999,3,-9999
2684,2017,4,22,21,128,100,15,8,5,-9999
2685,2017,4,22,22,128,94,26,-9999,-1,-9999
2686,2017,4,22,23,128,89,21,-9999,-1,-9999
2687,2017,4,23,0,128,83,15,8,0,10
2688,2017,4,23,1,128,72,26,-9999,0,-9999
2689,2017,4,23,2,122,50,67,-9999,0,-9999
2690,2017,4,23,3,122,39,46,8,0,-9999
2691,2017,4,23,4,117,33,31,-9999,0,-9999
2692,2017,4,23,5,111,33,57,-9999,0,-9999
2693,2017,4,23,6,106,33,36,4,0,-9999
2694,2017,4,23,7,100,33,15,4,0,-9999
2695,2017,4,23,8,94,33,36,4,0,-9999
2696,2017,4,23,9,94,17,51,4,0,-9999
2697,2017,4,23,10,89,17,31,-9999,0,-9999
2698,2017,4,23,11,89,22,26,4,0,-9999
2699,2017,4,23,12,106,17,26,4,0,-9999
2700,2017,4,23,13,111,22,31,4,0,-9999
2701,2017,4,23,14,122,17,46,4,0,-9999
2702,2017,4,23,15,128,17,26,4,0,-9999
2703,2017,4,23,16,150,28,15,4,0,-9999
2704,2017,4,23,17,161,22,15,4,0,-9999
2705,2017,4,23,18,172,6,15,4,0,-9999
2706,2017,4,23,19,178,11,41,4,0,-9999
2707,2017,4,23,20,172,28,51,-9999,0,-9999
2708,2017,4,23,21,156,44,57,8,0,-9999
2709,2017,4,23,22,139,50,46,-9999,0,-9999
2710,2017,4,23,23,128,50,62,-9999,0,-9999
2711,2017,4,24,0,117,56,67,6,0,-9999
2712,2017,4,24,1,111,56,46,-9999,0,-9999
2713,2017,4,24,2,111,56,51,-9999,0,-9999
2714,2017,4,24,3,117,67,41,6,0,-9999
2715,2017,4,24,4,117,56,26,-9999,0,-9999
2716,2017,4,24,5,117,44,31,-9999,0,-9999
2717,2017,4,24,6,111,44,15,6,0,-9999
2718,2017,4,24,7,106,50,15,-9999,0,-9999
2719,2017,4,24,8,100,56,0,-9999,0,-9999
2720,2017,4,24,9,94,61,15,6,0,-9999
2721,2017,4,24,10,89,67,21,4,0,-9999
2722,2017,4,24,11,94,78,26,-9999,0,-9999
2723,2017,4,24,12,106,78,21,6,0,-9999
