params,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_alpha,param_epsilon,param_fit_intercept,param_l1_ratio,param_learning_rate,param_loss,param_penalty,param_shuffle,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'elasticnet', 'epsilon': 10.00001, 'alpha': 10.00001}",0.00663727521896,0.00110673904419,-6.03955228966,-5.63818782383,10.00001,10.00001,False,0.10000000000000001,invscaling,epsilon_insensitive,elasticnet,True,61,-9.51160749333,-5.31798901802,-6.1878262733,-5.57311470237,-4.71699083799,-5.80352468212,-4.55499186675,-5.82031918144,-4.09786055475,-5.93886010581,-5.36403598533,-5.67881061165,-7.23937236016,-5.45201697841,-6.64373294564,-5.52086731078,0.000774104893998,0.000225831388266,1.66062234161,0.19613375953
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'elasticnet', 'epsilon': 10.00001, 'alpha': 10.00001}",0.00548848509789,0.000942915678024,-6.03955228966,-5.63818782383,10.00001,10.00001,False,0.10000000000000001,invscaling,epsilon_insensitive,elasticnet,False,61,-9.51160749333,-5.31798901802,-6.1878262733,-5.57311470237,-4.71699083799,-5.80352468212,-4.55499186675,-5.82031918144,-4.09786055475,-5.93886010581,-5.36403598533,-5.67881061165,-7.23937236016,-5.45201697841,-6.64373294564,-5.52086731078,0.0010973317019,0.000155558825061,1.66062234161,0.19613375953
"{'loss': 'huber', 'shuffle': True, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'l2', 'epsilon': 10.00001, 'alpha': 10.00001}",0.00481975078583,0.000942021608353,-3.8884827802e+11,-3.63118370267e+11,10.00001,10.00001,False,0.10000000000000001,constant,huber,l2,True,239,-6.08213155261e+11,-3.43899124921e+11,-4.28331330303e+11,-3.54879250109e+11,-2.9825678225e+11,-3.86139474143e+11,-3.04582608408e+11,-3.66171190411e+11,-2.67876501921e+11,-3.74559514343e+11,-3.28091772461e+11,-3.69605468279e+11,-4.24369311339e+11,-3.54890593338e+11,-4.51064762216e+11,-3.54802346594e+11,0.000884633752572,0.000187572755882,1.05146053932e+11,12680635869.6
"{'loss': 'huber', 'shuffle': False, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'l2', 'epsilon': 10.00001, 'alpha': 10.00001}",0.00510039925575,0.000956177711487,-3.75578835456e+11,-3.49770886857e+11,10.00001,10.00001,False,0.10000000000000001,constant,huber,l2,False,233,-5.74814965507e+11,-3.24880521489e+11,-4.06222307541e+11,-3.36536569332e+11,-2.75180562385e+11,-3.56362213392e+11,-2.93159912002e+11,-3.52421824301e+11,-2.57978419058e+11,-3.60710955358e+11,-3.09981356536e+11,-3.49189548928e+11,-4.02996296349e+11,-3.37116051709e+11,-4.84296864271e+11,-3.80949410344e+11,0.00189898278943,0.000172227597872,1.05006526111e+11,16191891240.1
"{'loss': 'huber', 'shuffle': True, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'epsilon': 10.00001, 'alpha': 10.00001}",0.00554904341698,0.000974506139755,-6.03955228966,-5.63818782383,10.00001,10.00001,False,0.10000000000000001,constant,huber,elasticnet,True,61,-9.51160749333,-5.31798901802,-6.1878262733,-5.57311470237,-4.71699083799,-5.80352468212,-4.55499186675,-5.82031918144,-4.09786055475,-5.93886010581,-5.36403598533,-5.67881061165,-7.23937236016,-5.45201697841,-6.64373294564,-5.52086731078,0.000972004607832,0.000146915955242,1.66062234161,0.19613375953
"{'loss': 'huber', 'shuffle': False, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'epsilon': 10.00001, 'alpha': 10.00001}",0.00542056560516,0.00102898478508,-6.03955228966,-5.63818782383,10.00001,10.00001,False,0.10000000000000001,constant,huber,elasticnet,False,61,-9.51160749333,-5.31798901802,-6.1878262733,-5.57311470237,-4.71699083799,-5.80352468212,-4.55499186675,-5.82031918144,-4.09786055475,-5.93886010581,-5.36403598533,-5.67881061165,-7.23937236016,-5.45201697841,-6.64373294564,-5.52086731078,0.000974373344541,0.0001715205213,1.66062234161,0.19613375953
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'l2', 'epsilon': 10.00001, 'alpha': 10.00001}",0.0044279396534,0.000914067029953,-6.03955228966,-5.63818782383,10.00001,10.00001,False,0.10000000000000001,constant,epsilon_insensitive,l2,True,61,-9.51160749333,-5.31798901802,-6.1878262733,-5.57311470237,-4.71699083799,-5.80352468212,-4.55499186675,-5.82031918144,-4.09786055475,-5.93886010581,-5.36403598533,-5.67881061165,-7.23937236016,-5.45201697841,-6.64373294564,-5.52086731078,0.000754230989697,0.000156648646814,1.66062234161,0.19613375953
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'l2', 'epsilon': 10.00001, 'alpha': 10.00001}",0.00450503826141,0.00101736187935,-6.03955228966,-5.63818782383,10.00001,10.00001,False,0.10000000000000001,constant,epsilon_insensitive,l2,False,61,-9.51160749333,-5.31798901802,-6.1878262733,-5.57311470237,-4.71699083799,-5.80352468212,-4.55499186675,-5.82031918144,-4.09786055475,-5.93886010581,-5.36403598533,-5.67881061165,-7.23937236016,-5.45201697841,-6.64373294564,-5.52086731078,0.00095514239622,0.000196348825685,1.66062234161,0.19613375953
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'epsilon': 10.00001, 'alpha': 10.00001}",0.00480949878693,0.00109016895294,-6.03955228966,-5.63818782383,10.00001,10.00001,False,0.10000000000000001,constant,epsilon_insensitive,elasticnet,True,61,-9.51160749333,-5.31798901802,-6.1878262733,-5.57311470237,-4.71699083799,-5.80352468212,-4.55499186675,-5.82031918144,-4.09786055475,-5.93886010581,-5.36403598533,-5.67881061165,-7.23937236016,-5.45201697841,-6.64373294564,-5.52086731078,0.00112342035019,0.00032052992799,1.66062234161,0.19613375953
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'epsilon': 10.00001, 'alpha': 10.00001}",0.00436651706696,0.00106185674667,-6.03955228966,-5.63818782383,10.00001,10.00001,False,0.10000000000000001,constant,epsilon_insensitive,elasticnet,False,61,-9.51160749333,-5.31798901802,-6.1878262733,-5.57311470237,-4.71699083799,-5.80352468212,-4.55499186675,-5.82031918144,-4.09786055475,-5.93886010581,-5.36403598533,-5.67881061165,-7.23937236016,-5.45201697841,-6.64373294564,-5.52086731078,0.000949042928276,0.000247703386143,1.66062234161,0.19613375953
"{'loss': 'huber', 'shuffle': True, 'fit_intercept': True, 'l1_ratio': 0.0, 'learning_rate': 'invscaling', 'penalty': 'l2', 'epsilon': 1.0000000000000001e-05, 'alpha': 20.00001}",0.00529864430428,0.000975370407104,-0.192589728477,-0.155998391878,20.00001,1.0000000000000001e-05,True,0.0,invscaling,huber,l2,True,27,-0.58205261823,-0.31531201394,-0.165064112659,-0.220235513394,-0.107288606205,-0.0949297491368,-0.0167272970592,-0.0486396138366,-0.10843925534,-0.187591428236,-0.148896673695,-0.11183329532,-0.292367238246,-0.134729777109,-0.119882026383,-0.134715744049,0.000867251124469,0.000185637687731,0.163888386116,0.0779555202319
"{'loss': 'huber', 'shuffle': False, 'fit_intercept': True, 'l1_ratio': 0.0, 'learning_rate': 'invscaling', 'penalty': 'l2', 'epsilon': 1.0000000000000001e-05, 'alpha': 20.00001}",0.00490486621857,0.000958979129791,-0.0050833371096,0.000379951400042,20.00001,1.0000000000000001e-05,True,0.0,invscaling,huber,l2,False,1,0.00235368720114,0.00035790857888,-0.00358283429085,-0.000177016838639,-0.00380888400164,0.000831580672265,-0.000645288806836,0.000103626866087,-2.3237323481e-05,0.000397247385999,-0.00420676864632,0.000571628736391,-0.0178832220353,0.00074903979154,-0.0128701489734,0.000205596007815,0.000703142339832,0.000206767980081,0.00641994760493,0.000315176368958
"{'loss': 'huber', 'shuffle': True, 'fit_intercept': True, 'l1_ratio': 0.0, 'learning_rate': 'invscaling', 'penalty': 'elasticnet', 'epsilon': 1.0000000000000001e-05, 'alpha': 20.00001}",0.0058471262455,0.0011722445488,-0.192589728477,-0.155998391878,20.00001,1.0000000000000001e-05,True,0.0,invscaling,huber,elasticnet,True,27,-0.58205261823,-0.31531201394,-0.165064112659,-0.220235513394,-0.107288606205,-0.0949297491368,-0.0167272970592,-0.0486396138366,-0.10843925534,-0.187591428236,-0.148896673695,-0.11183329532,-0.292367238246,-0.134729777109,-0.119882026383,-0.134715744049,0.00086852701871,0.000576504391333,0.163888386116,0.0779555202319
"{'loss': 'huber', 'shuffle': False, 'fit_intercept': True, 'l1_ratio': 0.0, 'learning_rate': 'invscaling', 'penalty': 'elasticnet', 'epsilon': 1.0000000000000001e-05, 'alpha': 20.00001}",0.00685167312622,0.00109595060349,-0.0050833371096,0.000379951400042,20.00001,1.0000000000000001e-05,True,0.0,invscaling,huber,elasticnet,False,1,0.00235368720114,0.00035790857888,-0.00358283429085,-0.000177016838639,-0.00380888400164,0.000831580672265,-0.000645288806836,0.000103626866087,-2.3237323481e-05,0.000397247385999,-0.00420676864632,0.000571628736391,-0.0178832220353,0.00074903979154,-0.0128701489734,0.000205596007815,0.00183726352526,0.000255338360548,0.00641994760493,0.000315176368958
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'fit_intercept': True, 'l1_ratio': 0.0, 'learning_rate': 'invscaling', 'penalty': 'l2', 'epsilon': 1.0000000000000001e-05, 'alpha': 20.00001}",0.00566977262497,0.00114226341248,-39001009.3702,-36427281.7585,20.00001,1.0000000000000001e-05,True,0.0,invscaling,epsilon_insensitive,l2,True,171,-55927532.1007,-31618501.7015,-41033763.5736,-33998367.9363,-29693802.4964,-38438907.7275,-28825257.3586,-34656546.8776,-26148569.9772,-36575069.3739,-32972428.8389,-37144754.9408,-47773515.6163,-39945041.0063,-49633204.9998,-39041064.5041,0.000763881721271,0.000108617195992,10442334.0393,2644551.6719
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'fit_intercept': True, 'l1_ratio': 0.0, 'learning_rate': 'invscaling', 'penalty': 'l2', 'epsilon': 1.0000000000000001e-05, 'alpha': 20.00001}",0.00463673472404,0.000893265008926,-33194774.3103,-30883447.3827,20.00001,1.0000000000000001e-05,True,0.0,invscaling,epsilon_insensitive,l2,False,165,-50521184.6079,-28536305.5161,-35685029.6316,-29562299.8167,-24169407.662,-31304601.4802,-25751738.3153,-30957911.3751,-22657616.6339,-31686797.2606,-27231755.4027,-30673317.0194,-35425092.3034,-29644124.4362,-44116369.9253,-34702222.1574,0.000833162674594,0.00015814557656,9447928.00594,1740901.68571
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'fit_intercept': True, 'l1_ratio': 0.0, 'learning_rate': 'invscaling', 'penalty': 'elasticnet', 'epsilon': 1.0000000000000001e-05, 'alpha': 20.00001}",0.00576910376549,0.000935465097427,-39001009.3702,-36427281.7585,20.00001,1.0000000000000001e-05,True,0.0,invscaling,epsilon_insensitive,elasticnet,True,171,-55927532.1007,-31618501.7015,-41033763.5736,-33998367.9363,-29693802.4964,-38438907.7275,-28825257.3586,-34656546.8776,-26148569.9772,-36575069.3739,-32972428.8389,-37144754.9408,-47773515.6163,-39945041.0063,-49633204.9998,-39041064.5041,0.00103142411063,0.000184505672451,10442334.0393,2644551.6719
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'fit_intercept': True, 'l1_ratio': 0.0, 'learning_rate': 'invscaling', 'penalty': 'elasticnet', 'epsilon': 1.0000000000000001e-05, 'alpha': 20.00001}",0.00603723526001,0.00093674659729,-33194774.3103,-30883447.3827,20.00001,1.0000000000000001e-05,True,0.0,invscaling,epsilon_insensitive,elasticnet,False,165,-50521184.6079,-28536305.5161,-35685029.6316,-29562299.8167,-24169407.662,-31304601.4802,-25751738.3153,-30957911.3751,-22657616.6339,-31686797.2606,-27231755.4027,-30673317.0194,-35425092.3034,-29644124.4362,-44116369.9253,-34702222.1574,0.00104206384356,0.000161567204775,9447928.00594,1740901.68571
"{'loss': 'huber', 'shuffle': True, 'fit_intercept': True, 'l1_ratio': 0.0, 'learning_rate': 'constant', 'penalty': 'l2', 'epsilon': 1.0000000000000001e-05, 'alpha': 20.00001}",0.00552871823311,0.000924915075302,-0.29360641908,-0.277865168037,20.00001,1.0000000000000001e-05,True,0.0,constant,huber,l2,True,36,-0.183059409245,-0.09640803037,-0.539950193363,-0.33028863215,-0.162258441336,-0.155506056875,-0.235493160632,-0.213047573269,-0.484141319063,-0.607602291763,-0.0927518912086,-0.0615038655027,-0.508994351082,-0.602792488865,-0.142202586713,-0.155772405499,0.00213401508209,0.000276250107932,0.17302330398,0.203368869163
"{'loss': 'huber', 'shuffle': False, 'fit_intercept': True, 'l1_ratio': 0.0, 'learning_rate': 'constant', 'penalty': 'l2', 'epsilon': 1.0000000000000001e-05, 'alpha': 20.00001}",0.00465771555901,0.000907182693481,-0.0114441052037,-0.0107564492606,20.00001,1.0000000000000001e-05,True,0.0,constant,huber,l2,False,10,-0.00206176442959,-0.0040164532368,-0.0237205578981,-0.00269577675701,-0.000996005205257,-0.00487509812481,-0.0121907224411,-0.00304516975779,-0.00743637024525,-0.00337482896682,0.000652088263631,-0.00529579756219,-0.00393119467684,-0.00582313796464,-0.041868314997,-0.0569253317146,0.000878393586859,0.000205506788638,0.0136606919758,0.0174809410963
"{'loss': 'huber', 'shuffle': True, 'fit_intercept': True, 'l1_ratio': 0.0, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'epsilon': 1.0000000000000001e-05, 'alpha': 20.00001}",0.00553995370865,0.000896126031876,-0.29360641908,-0.277865168037,20.00001,1.0000000000000001e-05,True,0.0,constant,huber,elasticnet,True,36,-0.183059409245,-0.09640803037,-0.539950193363,-0.33028863215,-0.162258441336,-0.155506056875,-0.235493160632,-0.213047573269,-0.484141319063,-0.607602291763,-0.0927518912086,-0.0615038655027,-0.508994351082,-0.602792488865,-0.142202586713,-0.155772405499,0.00089104945554,0.000149844461775,0.17302330398,0.203368869163
"{'loss': 'huber', 'shuffle': False, 'fit_intercept': True, 'l1_ratio': 0.0, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'epsilon': 1.0000000000000001e-05, 'alpha': 20.00001}",0.00560384988785,0.0011134147644,-0.0114441052037,-0.0107564492606,20.00001,1.0000000000000001e-05,True,0.0,constant,huber,elasticnet,False,10,-0.00206176442959,-0.0040164532368,-0.0237205578981,-0.00269577675701,-0.000996005205257,-0.00487509812481,-0.0121907224411,-0.00304516975779,-0.00743637024525,-0.00337482896682,0.000652088263631,-0.00529579756219,-0.00393119467684,-0.00582313796464,-0.041868314997,-0.0569253317146,0.000666441905474,0.000267158523627,0.0136606919758,0.0174809410963
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'fit_intercept': True, 'l1_ratio': 0.0, 'learning_rate': 'constant', 'penalty': 'l2', 'epsilon': 1.0000000000000001e-05, 'alpha': 20.00001}",0.00494453310966,0.00106635689735,-4335241493.32,-4047600219.54,20.00001,1.0000000000000001e-05,True,0.0,constant,epsilon_insensitive,l2,True,227,-6855886662.8,-3876396697.65,-4805115878.95,-3981093620.32,-3298960133.04,-4271095756.95,-3448882995.48,-4146146258.67,-3005842721.2,-4202572453.87,-3634216459.52,-4094062484.48,-4670261869.02,-3905738006.81,-4962765226.5,-3903696477.58,0.000813097817996,0.000140428691723,1183147620.45,141599638.304
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'fit_intercept': True, 'l1_ratio': 0.0, 'learning_rate': 'constant', 'penalty': 'l2', 'epsilon': 1.0000000000000001e-05, 'alpha': 20.00001}",0.00543189048767,0.000935286283493,-4298597361.71,-4005745933.93,20.00001,1.0000000000000001e-05,True,0.0,constant,epsilon_insensitive,l2,False,221,-6604587020.56,-3733314787.58,-4667897576.2,-3867207675.27,-3162287438.4,-4094992958.71,-3368742318.14,-4049740722.49,-2964546695.9,-4144976609.66,-3562021695.09,-4012601016.19,-4631196227.91,-3873822570.32,-5427499921.49,-4269311131.2,0.00163117859792,0.000206039676527,1189384267.49,161869821.06
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'fit_intercept': True, 'l1_ratio': 0.0, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'epsilon': 1.0000000000000001e-05, 'alpha': 20.00001}",0.00553059577942,0.00111547112465,-4335241493.32,-4047600219.54,20.00001,1.0000000000000001e-05,True,0.0,constant,epsilon_insensitive,elasticnet,True,227,-6855886662.8,-3876396697.65,-4805115878.95,-3981093620.32,-3298960133.04,-4271095756.95,-3448882995.48,-4146146258.67,-3005842721.2,-4202572453.87,-3634216459.52,-4094062484.48,-4670261869.02,-3905738006.81,-4962765226.5,-3903696477.58,0.00158647103588,0.000348773581596,1183147620.45,141599638.304
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'fit_intercept': True, 'l1_ratio': 0.0, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'epsilon': 1.0000000000000001e-05, 'alpha': 20.00001}",0.00512659549713,0.000927358865738,-4298597361.71,-4005745933.93,20.00001,1.0000000000000001e-05,True,0.0,constant,epsilon_insensitive,elasticnet,False,221,-6604587020.56,-3733314787.58,-4667897576.2,-3867207675.27,-3162287438.4,-4094992958.71,-3368742318.14,-4049740722.49,-2964546695.9,-4144976609.66,-3562021695.09,-4012601016.19,-4631196227.91,-3873822570.32,-5427499921.49,-4269311131.2,0.0010498863513,0.000169122775659,1189384267.49,161869821.06
"{'loss': 'huber', 'shuffle': True, 'fit_intercept': True, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'l2', 'epsilon': 1.0000000000000001e-05, 'alpha': 20.00001}",0.00519812107086,0.00104936957359,-0.192589728477,-0.155998391878,20.00001,1.0000000000000001e-05,True,0.10000000000000001,invscaling,huber,l2,True,27,-0.58205261823,-0.31531201394,-0.165064112659,-0.220235513394,-0.107288606205,-0.0949297491368,-0.0167272970592,-0.0486396138366,-0.10843925534,-0.187591428236,-0.148896673695,-0.11183329532,-0.292367238246,-0.134729777109,-0.119882026383,-0.134715744049,0.00105813028082,0.00020922473104,0.163888386116,0.0779555202319
"{'loss': 'huber', 'shuffle': False, 'fit_intercept': True, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'l2', 'epsilon': 1.0000000000000001e-05, 'alpha': 20.00001}",0.00535184144974,0.000963568687439,-0.0050833371096,0.000379951400042,20.00001,1.0000000000000001e-05,True,0.10000000000000001,invscaling,huber,l2,False,1,0.00235368720114,0.00035790857888,-0.00358283429085,-0.000177016838639,-0.00380888400164,0.000831580672265,-0.000645288806836,0.000103626866087,-2.3237323481e-05,0.000397247385999,-0.00420676864632,0.000571628736391,-0.0178832220353,0.00074903979154,-0.0128701489734,0.000205596007815,0.000937890316981,0.000143206730319,0.00641994760493,0.000315176368958
"{'loss': 'huber', 'shuffle': True, 'fit_intercept': True, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'elasticnet', 'epsilon': 1.0000000000000001e-05, 'alpha': 20.00001}",0.00591796636581,0.000981390476227,-6.03290446719,-5.63197475805,20.00001,1.0000000000000001e-05,True,0.10000000000000001,invscaling,huber,elasticnet,True,56,-9.50119767053,-5.31213822384,-6.18075052839,-5.56700490106,-4.71190342044,-5.79710202692,-4.54981038626,-5.81389185967,-4.09327277711,-5.93232977786,-5.35829068676,-5.6725352672,-7.23176020907,-5.44597571184,-6.63625005899,-5.51482029602,0.000885523399542,0.000198745188051,1.65884311568,0.195913387657
"{'loss': 'huber', 'shuffle': False, 'fit_intercept': True, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'elasticnet', 'epsilon': 1.0000000000000001e-05, 'alpha': 20.00001}",0.00616103410721,0.0012179017067,-6.03290605341,-5.63197597612,20.00001,1.0000000000000001e-05,True,0.10000000000000001,invscaling,huber,elasticnet,False,58,-9.50120639491,-5.31214312733,-6.18075348753,-5.56700745627,-4.71190436493,-5.7971032193,-4.54981150304,-5.81389324498,-4.09327356078,-5.93233089334,-5.35829098264,-5.67253559037,-7.2317605853,-5.44597601043,-6.63624754814,-5.51481826696,0.001365077311,0.000542101616248,1.65884500018,0.195912905888
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'fit_intercept': True, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'l2', 'epsilon': 1.0000000000000001e-05, 'alpha': 20.00001}",0.00508719682693,0.00103530287743,-39001009.3702,-36427281.7585,20.00001,1.0000000000000001e-05,True,0.10000000000000001,invscaling,epsilon_insensitive,l2,True,171,-55927532.1007,-31618501.7015,-41033763.5736,-33998367.9363,-29693802.4964,-38438907.7275,-28825257.3586,-34656546.8776,-26148569.9772,-36575069.3739,-32972428.8389,-37144754.9408,-47773515.6163,-39945041.0063,-49633204.9998,-39041064.5041,0.000952072316075,0.000220995373486,10442334.0393,2644551.6719
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'fit_intercept': True, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'l2', 'epsilon': 1.0000000000000001e-05, 'alpha': 20.00001}",0.00521010160446,0.00108981132507,-33194774.3103,-30883447.3827,20.00001,1.0000000000000001e-05,True,0.10000000000000001,invscaling,epsilon_insensitive,l2,False,165,-50521184.6079,-28536305.5161,-35685029.6316,-29562299.8167,-24169407.662,-31304601.4802,-25751738.3153,-30957911.3751,-22657616.6339,-31686797.2606,-27231755.4027,-30673317.0194,-35425092.3034,-29644124.4362,-44116369.9253,-34702222.1574,0.000633748960776,0.000166032565578,9447928.00594,1740901.68571
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'fit_intercept': True, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'elasticnet', 'epsilon': 1.0000000000000001e-05, 'alpha': 20.00001}",0.00602075457573,0.00111773610115,-14373677.9082,-10815044.5425,20.00001,1.0000000000000001e-05,True,0.10000000000000001,invscaling,epsilon_insensitive,elasticnet,True,157,-18290386.9315,-10339097.8553,-2.64527372881,-2.48777610353,-2.14158324671,-2.56869919159,-1.9751951003,-2.60099556937,-1.80259074346,-2.6599489513,-2.45553739666,-2.52139437592,-2347221.19604,-1963766.43808,-94351804.1182,-74217479.2076,0.000958078003039,0.000199539381445,30800750.2119,24195211.3944
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'fit_intercept': True, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'elasticnet', 'epsilon': 1.0000000000000001e-05, 'alpha': 20.00001}",0.00590172410011,0.00144302845001,-7933219.59074,-8218095.73974,20.00001,1.0000000000000001e-05,True,0.10000000000000001,invscaling,epsilon_insensitive,elasticnet,False,154,-10081833.4052,-5699023.74621,-7126135.56256,-5903365.57316,-1098683.25543,-1422817.70105,-5142717.65489,-6181888.74715,-5369787.08749,-7507784.53224,-34646593.4643,-39029880.7064,-3.37994010564,-2.42001719432,-2.9161140036,-2.49171677676,0.00136307925963,0.00115477968643,10640800.5461,11973775.466
"{'loss': 'huber', 'shuffle': True, 'fit_intercept': True, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'l2', 'epsilon': 1.0000000000000001e-05, 'alpha': 20.00001}",0.00491970777512,0.00106337666512,-0.29360641908,-0.277865168037,20.00001,1.0000000000000001e-05,True,0.10000000000000001,constant,huber,l2,True,36,-0.183059409245,-0.09640803037,-0.539950193363,-0.33028863215,-0.162258441336,-0.155506056875,-0.235493160632,-0.213047573269,-0.484141319063,-0.607602291763,-0.0927518912086,-0.0615038655027,-0.508994351082,-0.602792488865,-0.142202586713,-0.155772405499,0.000856723913054,0.000212074814965,0.17302330398,0.203368869163
"{'loss': 'huber', 'shuffle': False, 'fit_intercept': True, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'l2', 'epsilon': 1.0000000000000001e-05, 'alpha': 20.00001}",0.00486177206039,0.00101017951965,-0.0114441052037,-0.0107564492606,20.00001,1.0000000000000001e-05,True,0.10000000000000001,constant,huber,l2,False,10,-0.00206176442959,-0.0040164532368,-0.0237205578981,-0.00269577675701,-0.000996005205257,-0.00487509812481,-0.0121907224411,-0.00304516975779,-0.00743637024525,-0.00337482896682,0.000652088263631,-0.00529579756219,-0.00393119467684,-0.00582313796464,-0.041868314997,-0.0569253317146,0.000733708218829,0.000192221199782,0.0136606919758,0.0174809410963
"{'loss': 'huber', 'shuffle': True, 'fit_intercept': True, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'epsilon': 1.0000000000000001e-05, 'alpha': 20.00001}",0.005202293396,0.000939160585403,-5.99141961116,-5.59320259306,20.00001,1.0000000000000001e-05,True,0.10000000000000001,constant,huber,elasticnet,True,52,-9.43624518929,-5.27563235541,-6.13660121397,-5.52887934699,-4.68014983419,-5.75701648437,-4.51747503128,-5.77377932774,-4.06464790121,-5.89158311825,-5.32243794906,-5.63337727092,-7.18425559113,-5.40827828253,-6.58954417917,-5.47707455829,0.000745455025779,0.00015261133196,1.64774233326,0.194537575919
"{'loss': 'huber', 'shuffle': False, 'fit_intercept': True, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'epsilon': 1.0000000000000001e-05, 'alpha': 20.00001}",0.00483790040016,0.000949114561081,-5.99141961116,-5.59320259306,20.00001,1.0000000000000001e-05,True,0.10000000000000001,constant,huber,elasticnet,False,52,-9.43624518929,-5.27563235541,-6.13660121397,-5.52887934699,-4.68014983419,-5.75701648437,-4.51747503128,-5.77377932774,-4.06464790121,-5.89158311825,-5.32243794906,-5.63337727092,-7.18425559113,-5.40827828253,-6.58954417917,-5.47707455829,0.000729082874037,0.000200638068126,1.64774233326,0.194537575919
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'fit_intercept': True, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'l2', 'epsilon': 1.0000000000000001e-05, 'alpha': 20.00001}",0.00498017668724,0.00100508332253,-4335241493.32,-4047600219.54,20.00001,1.0000000000000001e-05,True,0.10000000000000001,constant,epsilon_insensitive,l2,True,227,-6855886662.8,-3876396697.65,-4805115878.95,-3981093620.32,-3298960133.04,-4271095756.95,-3448882995.48,-4146146258.67,-3005842721.2,-4202572453.87,-3634216459.52,-4094062484.48,-4670261869.02,-3905738006.81,-4962765226.5,-3903696477.58,0.000776841601262,0.000134216263539,1183147620.45,141599638.304
